time,mag,mag.error,phase
3746.75703,13.154,0.005,0.590717432312438
3746.76045,13.132,0.005,0.590953471171253
3748.70965,13.051,0.005,0.725481817253772
3748.71309,13.039,0.005,0.725719236456819
3750.71584,13.129,0.005,0.863943454144474
3750.71926,13.113,0.005,0.86417949300329
3752.7239,13.225,0.005,0.00253415321820842
3752.72733,13.218,0.005,0.00277088224913962
3754.7452,13.394,0.005,0.142038640154716
3754.74863,13.387,0.005,0.142275369185647
3755.66495,13.471,0.005,0.205517219217628
3755.66839,13.467,0.005,0.205754638420643
3757.63905,13.526,0.005,0.34176409383368
3757.6425,13.512,0.005,0.34200220320878
3759.60469,13.378,0.005,0.477427082851578
3759.60815,13.373,0.005,0.477665882398794
3762.68957,13.012,0.005,0.690336894191163
3762.693,12.957,0.005,0.690573623222094
3765.71149,13.209,0.005,0.898901381977842
3765.71494,13.175,0.005,0.899139491352941
3769.75209,13.439,0.005,0.177772321430492
3769.75553,13.437,0.005,0.178009740633507
3772.7204,13.462,0.005,0.382636796579434
3772.72384,13.458,0.005,0.382874215782449
3775.71235,13.149,0.005,0.589132838576988
3775.71579,13.147,0.005,0.589370257780035
3778.69084,13.099,0.005,0.794699908925576
